category,contributor_name,contributor_id,timestamp
bug-reporting,Carol,815,1091880000
bug-reporting,Nuno Tavares,3724,1091880000
bug-reporting,David Gowers,161,1091966400
bug-reporting,Dimitrios,3725,1091966400
bug-reporting,Kevin Cozens,81,1092052800
improvement-suggestion,kenney j. Phillis Jr,3726,1092052800
improvement-suggestion,Ari Pollak,931,1092052800
bug-reporting,Shaneyfelt,2851,1092139200
improvement-suggestion,Maurits Rijk,2744,1092139200
bug-reporting,Tony Houghton,3727,1092139200
bug-reporting,Blake Madden,1705,1092225600
bug-reporting,Dave Neary,693,1092225600
bug-reporting,Brian Wright,3728,1092225600
bug-reporting,John,327,1092312000
bug-reporting,Samuli Kärkkäinen,3511,1092312000
bug-reporting,Sven Neumann,83,1092312000
improvement-suggestion,Shaneyfelt,2851,1092398400
bug-reporting,David Gowers,161,1092398400
improvement-suggestion,Jens Granseuer,3729,1092398400
bug-reporting,Kevin Cozens,81,1092484800
improvement-suggestion,ricardo cabello,3730,1092571200
bug-reporting,Robert Ögren,3713,1092571200
bug-reporting,Raphaël Quinet,937,1092571200
bug-reporting,Brent R Brian,3731,1092571200
bug-reporting,AlV,3732,1092571200
bug-reporting,AlV,3732,1092571200
improvement-suggestion,João S. O. Bueno,148,1092657600
bug-reporting,Joseph Gama,3733,1092657600
bug-reporting,Nick Hatch,3734,1092657600
improvement-suggestion,David Gowers,161,1092744000
bug-reporting,Josef kann nix,3715,1092744000
improvement-suggestion,Laxminarayan Kamath,3377,1092744000
bug-reporting,Tony Lewis,3735,1092744000
improvement-suggestion,weskaggs,1704,1092744000
bug-reporting,weskaggs,1704,1092744000
bug-reporting,Antonio Almeida,3736,1092830400
improvement-suggestion,David Gowers,161,1092830400
bug-reporting,Tymoteusz Formella,3737,1092830400
bug-reporting,k_b0000,3383,1092830400
improvement-suggestion,Blake Madden,1705,1092830400
bug-reporting,Joerg Beschorner,3738,1092916800
improvement-suggestion,Brion Vibber,3694,1092916800
bug-reporting,David Gowers,161,1092916800
improvement-suggestion,David Gowers,161,1093003200
improvement-suggestion,Ari Pollak,931,1093003200
bug-reporting,Ari Pollak,931,1093003200
improvement-suggestion,Alan Horkan,1595,1093003200
bug-reporting,weskaggs,1704,1093003200
bug-reporting,weskaggs,1704,1093003200
bug-reporting,Alasdair King,3739,1093089600
improvement-suggestion,weskaggs,1704,1093089600
bug-reporting,wiebe,3740,1093176000
improvement-suggestion,Bob Marietta,3648,1093176000
improvement-suggestion,Bob Marietta,3648,1093176000
improvement-suggestion,Alan Horkan,1595,1093176000
bug-reporting,Rodd Clarkson,3211,1093262400
improvement-suggestion,Michal Kahle,3741,1093262400
bug-reporting,weskaggs,1704,1093262400
improvement-suggestion,Peter S. Conrad,3742,1093262400
bug-reporting,dirk,3743,1093262400
bug-reporting,yuval,3744,1093348800
improvement-suggestion,narayan,3688,1093348800
improvement-suggestion,narayan,3688,1093348800
improvement-suggestion,Shaneyfelt,2851,1093348800
bug-reporting,weskaggs,1704,1093348800
improvement-suggestion,APF,3745,1093435200
bug-reporting,João S. O. Bueno,148,1093435200
improvement-suggestion,David Gowers,161,1093435200
bug-reporting,Joe Barnhart,3746,1093435200
bug-reporting,Joe Barnhart,3746,1093435200
bug-reporting,Daniel Steinberger,3747,1093521600
improvement-suggestion,Shaneyfelt,2851,1093521600
improvement-suggestion,Shaneyfelt,2851,1093521600
bug-reporting,Eric Cheung,3748,1093521600
bug-reporting,Calin Vatavu,3749,1093521600
improvement-suggestion,agr,3750,1093521600
improvement-suggestion,Shaneyfelt,2851,1093521600
bug-reporting,Shaneyfelt,2851,1093608000
bug-reporting,Vincent BENNER,3751,1093608000
bug-reporting,weskaggs,1704,1093608000
bug-reporting,weskaggs,1704,1093608000
bug-reporting,Ken Harris,3752,1093694400
bug-reporting,Hany,3753,1093694400
bug-reporting,Shaneyfelt,2851,1093694400
bug-reporting,weskaggs,1704,1093780800
bug-reporting,Emmanuel PIERRE,3305,1093780800
bug-reporting,Jonathan,3754,1093867200
improvement-suggestion,David Gowers,161,1093953600
bug-reporting,Amy Ng,3755,1093953600
improvement-suggestion,Valerie Van Kerckhove,3177,1093953600
improvement-suggestion,Valerie Van Kerckhove,3177,1093953600
bug-reporting,Miguel Pinheiro,3756,1094040000
improvement-suggestion,Shaneyfelt,2851,1094040000
improvement-suggestion,markush,2683,1094040000
bug-reporting,Guy Murray,3757,1094040000
bug-reporting,Peyman Adjamian,3758,1094040000
bug-reporting,Emmanuel PIERRE,3305,1094040000
improvement-suggestion,Blake Madden,1705,1094126400
improvement-suggestion,Blake Madden,1705,1094126400
bug-reporting,weskaggs,1704,1094126400
bug-reporting,Emmanuel PIERRE,3305,1094126400
improvement-suggestion,Kevin Cozens,81,1094126400
improvement-suggestion,Ulrich Windl,1277,1094212800
bug-reporting,Ken Kingsbury,3759,1094212800
bug-reporting,weskaggs,1704,1094299200
bug-reporting,Peter Loft,3760,1094299200
bug-reporting,Wayne,3761,1094299200
bug-reporting,Emmanuel PIERRE,3305,1094299200
improvement-suggestion,Emmanuel PIERRE,3305,1094385600
bug-reporting,Emmanuel PIERRE,3305,1094385600
improvement-suggestion,Alan Horkan,1595,1094385600
improvement-suggestion,Alan Horkan,1595,1094385600
bug-reporting,Kelly Price,1437,1094385600
bug-reporting,Alan Horkan,1595,1094385600
bug-reporting,Tor Håkon Haugen,3762,1094385600
bug-reporting,Tor Håkon Haugen,3762,1094385600
bug-reporting,weskaggs,1704,1094385600
bug-reporting,Hans Breuer,163,1094385600
bug-reporting,Frank W,3763,1094385600
bug-reporting,khiraly,3764,1094472000
bug-reporting,Roxana Chernogolova aka mavka,3231,1094472000
improvement-suggestion,Maurizio Colucci,3765,1094472000
improvement-suggestion,Vincent PENNEC,3507,1094558400
bug-reporting,Blake Madden,1705,1094558400
bug-reporting,Heather Spealman,3635,1094558400
bug-reporting,AMMayberry1,3766,1094644800
bug-reporting,Aleksandar Carapic,3767,1094644800
bug-reporting,adam,3768,1094644800
bug-reporting,weskaggs,1704,1094644800
improvement-suggestion,Olivier Ripoll,1878,1094731200
bug-reporting,Olivier Ripoll,1878,1094731200
bug-reporting,Heather Spealman,3635,1094731200
bug-reporting,Heather Spealman,3635,1094731200
bug-reporting,weskaggs,1704,1094731200
bug-reporting,Jamie Zawinski,2681,1094731200
bug-reporting,les anthis,3769,1094817600
bug-reporting,Nathan Summers,2274,1094904000
bug-reporting,Pedro Amaral Couto,3770,1094904000
bug-reporting,Nathan Summers,2274,1094990400
bug-reporting,D. Gasser,3771,1094990400
bug-reporting,Przemyslaw Przybylski,3772,1094990400
bug-reporting,Emmanuel PIERRE,3305,1094990400
improvement-suggestion,Jim Higson,3697,1094990400
bug-reporting,Anthony R. Nemmer,3773,1094990400
improvement-suggestion,Jason Luka,3774,1094990400
improvement-suggestion,Scott Taylor,3775,1095076800
bug-reporting,Ingo Schaefer,3776,1095076800
bug-reporting,weskaggs,1704,1095076800
improvement-suggestion,David Gowers,161,1095163200
improvement-suggestion,Duncan,1772,1095163200
bug-reporting,Christian Persch,3777,1095163200
bug-reporting,Kevin Cozens,81,1095163200
bug-reporting,Fabio Correa,3778,1095249600
improvement-suggestion,rob miller,3779,1095249600
bug-reporting,tqqkk,3780,1095249600
bug-reporting,weskaggs,1704,1095249600
bug-reporting,Jens Granseuer,3729,1095249600
bug-reporting,Charles P. Lamb,3781,1095336000
bug-reporting,João S. O. Bueno,148,1095336000
bug-reporting,floemker,2682,1095336000
bug-reporting,Raymond Ostertag,804,1095336000
bug-reporting,Mathias,3782,1095422400
bug-reporting,Leno,3687,1095422400
bug-reporting,evilmrhenry,3783,1095422400
bug-reporting,evilmrhenry,3783,1095422400
bug-reporting,winkstart,3784,1095422400
bug-reporting,João S. O. Bueno,148,1095422400
improvement-suggestion,Robert H. Cobb XX,3551,1095508800
bug-reporting,Ari Pollak,931,1095508800
improvement-suggestion,weskaggs,1704,1095508800
bug-reporting,Steve Stavropoulos,3785,1095595200
bug-reporting,Benjamin Lebsanft,3786,1095595200
bug-reporting,David Cook,3787,1095681600
bug-reporting,Eric Pierce,3186,1095768000
bug-reporting,weskaggs,1704,1095768000
improvement-suggestion,Kevin Cozens,81,1095768000
bug-reporting,Paul Flinn,3788,1095768000
improvement-suggestion,Scott Draves,3789,1095854400
bug-reporting,Vincent PENNEC,3507,1095854400
bug-reporting,Raymond Ostertag,804,1095854400
bug-reporting,weskaggs,1704,1095854400
bug-reporting,Marcelo macCoy,3790,1095854400
improvement-suggestion,LIVINE Christin,3108,1095854400
bug-reporting,Alexander Rabtchevich,1357,1095940800
bug-reporting,peter leaback,3791,1095940800
bug-reporting,weskaggs,1704,1095940800
bug-reporting,David Matson,3792,1096027200
bug-reporting,Raphaël Quinet,937,1096027200
bug-reporting,Dag Nygren,3793,1096113600
improvement-suggestion,Roxana Chernogolova aka mavka,3231,1096200000
bug-reporting,Kite Lau,3794,1096200000
bug-reporting,Heywood,3795,1096200000
improvement-suggestion,Kevin Cozens,81,1096286400
improvement-suggestion,João S. O. Bueno,148,1096372800
improvement-suggestion,Olivier Sessink,3796,1096372800
bug-reporting,Petra Deinert,3797,1096372800
improvement-suggestion,Andrew Pimlott,3798,1096459200
improvement-suggestion,Bill Le May,3799,1096459200
bug-reporting,gary,3800,1096545600
bug-reporting,Sebastian Stolzenberg,3801,1096632000
bug-reporting,David Christian Berg,3802,1096632000
bug-reporting,Brian Josephson,3803,1096632000
bug-reporting,Kevin Cozens,81,1096632000
bug-reporting,Kevin Cozens,81,1096632000
bug-reporting,Mark Wege,3804,1096632000
bug-reporting,aaron,2772,1096632000
bug-reporting,Steven P. Ulrick,3123,1096718400
improvement-suggestion,Ivan Zenkov,3805,1096804800
bug-reporting,popolon,806,1096804800
bug-reporting,popolon,806,1096804800
bug-reporting,James Lavin,3806,1096977600
bug-reporting,Sven Neumann,83,1096977600
bug-reporting,hof,2479,1097064000
improvement-suggestion,gbz,3807,1097064000
bug-reporting,mrcurrim,3808,1097064000
bug-reporting,Shaneyfelt,2851,1097064000
bug-reporting,Andrew Charnley,3809,1097064000
bug-reporting,popolon,806,1097064000
bug-reporting,max attems,3810,1097150400
improvement-suggestion,Rolf Sara,3811,1097150400
improvement-suggestion,weskaggs,1704,1097236800
bug-reporting,Eric Parent,3812,1097236800
improvement-suggestion,Lenz Weber,1866,1097236800
bug-reporting,shem,3367,1097323200
bug-reporting,flem123,3813,1097323200
improvement-suggestion,popolon,806,1097409600
bug-reporting,Alan Horkan,1595,1097496000
bug-reporting,Nick Leverton,3314,1097496000
bug-reporting,Nick Leverton,3314,1097496000
improvement-suggestion,Florent Cohen,3814,1097582400
bug-reporting,Florent Cohen,3814,1097582400
bug-reporting,"Øyvind ""pippin"" Kolås",2,1097582400
bug-reporting,Neil Zanella,2900,1097582400
improvement-suggestion,João S. O. Bueno,148,1097668800
bug-reporting,popolon,806,1097668800
bug-reporting,João S. O. Bueno,148,1097755200
bug-reporting,Kevin Cozens,81,1097755200
bug-reporting,Kevin Cozens,81,1097755200
bug-reporting,Nils Philippsen,60,1097755200
bug-reporting,David Gowers,161,1097841600
improvement-suggestion,Ville Pätsi,2271,1097841600
bug-reporting,Pierre,3257,1097841600
bug-reporting,David Gowers,161,1097928000
bug-reporting,bear,3815,1097928000
bug-reporting,Matheus Petronillio Hernandes,3816,1098014400
bug-reporting,hugh glendinning,3817,1098014400
bug-reporting,João S. O. Bueno,148,1098100800
bug-reporting,Michael Natterer,42,1098100800
bug-reporting,Roger,3818,1098100800
bug-reporting,Ari Pollak,931,1098100800
bug-reporting,Damian keogh,3819,1098187200
bug-reporting,Nils Philippsen,60,1098187200
bug-reporting,João S. O. Bueno,148,1098187200
bug-reporting,Damian keogh,3819,1098187200
improvement-suggestion,Damian keogh,3819,1098187200
bug-reporting,Damian keogh,3819,1098273600
bug-reporting,David Odin,909,1098273600
bug-reporting,David Odin,909,1098273600
bug-reporting,John Law,3820,1098360000
bug-reporting,Ari Pollak,931,1098360000
bug-reporting,Ari Pollak,931,1098360000
improvement-suggestion,Peter Reinhart,3821,1098446400
bug-reporting,Shlomi Fish,356,1098446400
bug-reporting,David Gowers,161,1098446400
improvement-suggestion,Cai Qian,1131,1098619200
improvement-suggestion,Alan Horkan,1595,1098619200
bug-reporting,Nils Philippsen,60,1098705600
improvement-suggestion,Sven Neumann,83,1098705600
improvement-suggestion,Dick Gevers,3822,1098705600
bug-reporting,Matt Needles,3823,1098792000
bug-reporting,Bartosz,3193,1098792000
bug-reporting,João S. O. Bueno,148,1098792000
improvement-suggestion,Jonathan Blandford,3824,1098792000
bug-reporting,Rich Morgan,3825,1098792000
bug-reporting,klaus.braun,3826,1098792000
bug-reporting,Kenn Heinrich,3827,1098878400
bug-reporting,miriam clinton,3828,1098878400
bug-reporting,clemens.fach,3829,1098878400
bug-reporting,Sven Neumann,83,1098878400
bug-reporting,Kevin Cozens,81,1098964800
improvement-suggestion,Sébastien Pierre,3830,1098964800
bug-reporting,Sébastien Pierre,3830,1098964800
improvement-suggestion,Austin Donnelly,2430,1098964800
improvement-suggestion,Sander van Loon,3831,1098964800
bug-reporting,Janusz,3832,1098964800
bug-reporting,João S. O. Bueno,148,1098964800
bug-reporting,karim nassar,3833,1098964800
bug-reporting,Sven Neumann,83,1099051200
bug-reporting,David Gowers,161,1099051200
bug-reporting,gimeno,3689,1099051200
bug-reporting,gimeno,3689,1099051200
improvement-suggestion,Jamie Zawinski,2681,1099051200
improvement-suggestion,Jamie Zawinski,2681,1099051200
improvement-suggestion,Jamie Zawinski,2681,1099051200
bug-reporting,Tim Pommerening,3834,1099137600
bug-reporting,David Odin,909,1099137600
bug-reporting,Seth Burgess,787,1099224000
improvement-suggestion,E. Pierce,3835,1099224000
bug-reporting,Simon Budig,52,1099310400
bug-reporting,THOMAS,3836,1099310400
bug-reporting,Emmanuel PIERRE,3305,1099310400
bug-reporting,Owen Cook,3837,1099396800
bug-reporting,Mark Wuthrich,3838,1099396800
improvement-suggestion,Alan Horkan,1595,1099396800
improvement-suggestion,Dave Neary,693,1099396800
improvement-suggestion,Baptiste Mille-Mathias,151,1099396800
bug-reporting,Michael Natterer,42,1099396800
improvement-suggestion,Oliver Klee,3839,1099396800
bug-reporting,Maik Hertha,3571,1099483200
bug-reporting,Niklas Mattisson,1133,1099483200
bug-reporting,Nicholas Binney,3840,1099569600
improvement-suggestion,Laurent Roussel,3841,1099569600
bug-reporting,Yuheng Xie,3339,1099569600
bug-reporting,Leah Qy Kulonen,3516,1099569600
bug-reporting,Jamie Zawinski,2681,1099569600
bug-reporting,keith,3328,1099656000
bug-reporting,keith,3328,1099656000
improvement-suggestion,Jernej Simončič,823,1099656000
bug-reporting,João S. O. Bueno,148,1099742400
improvement-suggestion,tobias,303,1099742400
bug-reporting,tobias,303,1099742400
improvement-suggestion,Yuheng Xie,3339,1099742400
bug-reporting,Yuheng Xie,3339,1099742400
bug-reporting,Yuheng Xie,3339,1099742400
bug-reporting,Michael Grosberg,1121,1099742400
improvement-suggestion,Michael Grosberg,1121,1099742400
bug-reporting,Yuheng Xie,3339,1099828800
bug-reporting,Yuheng Xie,3339,1099828800
bug-reporting,Yuheng Xie,3339,1099828800
bug-reporting,Yuheng Xie,3339,1099828800
bug-reporting,Alan Horkan,1595,1099828800
improvement-suggestion,Alan Horkan,1595,1099828800
bug-reporting,Demian,3842,1099915200
bug-reporting,Fabio Chelly,3067,1099915200
improvement-suggestion,marco pedrosa,3372,1099915200
improvement-suggestion,marco pedrosa,3372,1099915200
improvement-suggestion,marco pedrosa,3372,1099915200
bug-reporting,Bill,3693,1100001600
bug-reporting,Ari Pollak,931,1100001600
improvement-suggestion,Sébastien Bacher,575,1100001600
bug-reporting,Ari Pollak,931,1100001600
bug-reporting,Ari Pollak,931,1100001600
bug-reporting,Jakub Steiner,244,1100001600
bug-reporting,Steven Parkton,3843,1100001600
bug-reporting,Ben W.,3844,1100088000
bug-reporting,Ben W.,3844,1100088000
bug-reporting,Toby,3845,1100088000
improvement-suggestion,Jakub Steiner,244,1100088000
bug-reporting,João S. O. Bueno,148,1100088000
bug-reporting,Alan Horkan,1595,1100088000
improvement-suggestion,Alan Horkan,1595,1100088000
bug-reporting,Phil Harper,3188,1100174400
bug-reporting,Phil Harper,3188,1100174400
bug-reporting,Phil Harper,3188,1100174400
bug-reporting,Phil Harper,3188,1100174400
bug-reporting,Phil Harper,3188,1100174400
bug-reporting,John R. Crockford,3846,1100174400
bug-reporting,Ari Pollak,931,1100174400
bug-reporting,Jeremy Hill,3847,1100174400
improvement-suggestion,Alan Horkan,1595,1100174400
improvement-suggestion,Alan Horkan,1595,1100174400
bug-reporting,Andrea Fontana,3848,1100260800
bug-reporting,Vladimir Fedak,3849,1100260800
bug-reporting,Ivan Priesol,3850,1100260800
bug-reporting,Mihai Basa,3851,1100260800
improvement-suggestion,Kevin Cozens,81,1100260800
bug-reporting,Albert Cahalan,1759,1100260800
improvement-suggestion,Albert Cahalan,1759,1100347200
bug-reporting,Albert Cahalan,1759,1100347200
bug-reporting,Albert Cahalan,1759,1100347200
bug-reporting,Albert Cahalan,1759,1100347200
improvement-suggestion,Albert Cahalan,1759,1100347200
bug-reporting,Albert Cahalan,1759,1100347200
improvement-suggestion,Albert Cahalan,1759,1100347200
improvement-suggestion,Albert Cahalan,1759,1100347200
bug-reporting,Albert Cahalan,1759,1100347200
improvement-suggestion,Caleb Groom,3852,1100347200
improvement-suggestion,Albert Cahalan,1759,1100347200
improvement-suggestion,Albert Cahalan,1759,1100347200
bug-reporting,Albert Cahalan,1759,1100347200
improvement-suggestion,Albert Cahalan,1759,1100347200
improvement-suggestion,Sven Neumann,83,1100347200
improvement-suggestion,Sven Neumann,83,1100347200
improvement-suggestion,Sven Neumann,83,1100347200
improvement-suggestion,Sven Neumann,83,1100347200
bug-reporting,Hans Breuer,163,1100347200
bug-reporting,Chris Adamson,3853,1100433600
improvement-suggestion,Jay Cox,555,1100433600
bug-reporting,Gezim Hoxha,3854,1100433600
improvement-suggestion,Nickolay V. Shmyrev,898,1100433600
bug-reporting,Jakub Steiner,244,1100520000
bug-reporting,Jakub Steiner,244,1100520000
bug-reporting,João S. O. Bueno,148,1100520000
bug-reporting,João S. O. Bueno,148,1100520000
bug-reporting,khiraly,3764,1100520000
bug-reporting,Phil Harper,3188,1100606400
bug-reporting,Phil Harper,3188,1100606400
bug-reporting,Yuheng Xie,3339,1100606400
bug-reporting,Matheus Petronillio Hernandes,3816,1100606400
bug-reporting,Yuheng Xie,3339,1100606400
bug-reporting,Alex Weis,3855,1100606400
improvement-suggestion,Jakub Steiner,244,1100606400
bug-reporting,Dave Neary,693,1100606400
bug-reporting,Yuheng Xie,3339,1100692800
bug-reporting,noragen,3856,1100692800
bug-reporting,Mattias Hultgren,3857,1100692800
bug-reporting,pepster,3288,1100692800
bug-reporting,pepster,3288,1100692800
bug-reporting,Paul Zaczkowski,3858,1100779200
bug-reporting,Cai Qian,1131,1100779200
bug-reporting,Cai Qian,1131,1100779200
bug-reporting,bananen22,3859,1100779200
improvement-suggestion,João S. O. Bueno,148,1100865600
improvement-suggestion,keith,3328,1100865600
bug-reporting,Mihai Basa,3851,1100865600
bug-reporting,maxaxe,3860,1100952000
bug-reporting,BM,3861,1101038400
bug-reporting,Tom Williams,3432,1101038400
bug-reporting,Mattias Hultgren,3857,1101038400
bug-reporting,Jernej Simončič,823,1101038400
bug-reporting,Andrew Ayer,3862,1101038400
improvement-suggestion,Sven Neumann,83,1101038400
bug-reporting,lauri.jarvenpaa,3249,1101038400
improvement-suggestion,João S. O. Bueno,148,1101124800
bug-reporting,João S. O. Bueno,148,1101124800
bug-reporting,Ari Pollak,931,1101124800
bug-reporting,hof,2479,1101124800
bug-reporting,hof,2479,1101124800
bug-reporting,Michael Natterer,42,1101124800
bug-reporting,Mabilat L.,3863,1101124800
bug-reporting,keith,3328,1101124800
bug-reporting,keith,3328,1101124800
bug-reporting,lauri.jarvenpaa,3249,1101124800
bug-reporting,Ben W.,3844,1101211200
improvement-suggestion,Ben W.,3844,1101211200
bug-reporting,Daniel P. Stasinski,3864,1101211200
bug-reporting,Pav Lucistnik,3323,1101211200
bug-reporting,E. Pierce,3835,1101297600
bug-reporting,Jakub Steiner,244,1101297600
improvement-suggestion,João S. O. Bueno,148,1101297600
bug-reporting,Mohanraj K,3865,1101297600
bug-reporting,Tim Mooney,153,1101297600
bug-reporting,Jakub Steiner,244,1101297600
bug-reporting,Hongli Lai,3529,1101297600
bug-reporting,Jakub Steiner,244,1101297600
bug-reporting,Olivier Ripoll,1878,1101384000
bug-reporting,airfullbete,2745,1101470400
improvement-suggestion,João S. O. Bueno,148,1101470400
bug-reporting,Robert Watkins,3866,1101470400
bug-reporting,Robert Watkins,3866,1101470400
improvement-suggestion,quazgar,845,1101470400
bug-reporting,Tim Mooney,153,1101470400
bug-reporting,Tim Mooney,153,1101470400
bug-reporting,Cameron King,3867,1101556800
improvement-suggestion,Valerie Van Kerckhove,3177,1101556800
bug-reporting,Roel Buining,3868,1101556800
bug-reporting,Carol,815,1101556800
improvement-suggestion,bigmtnskier89,3869,1101643200
bug-reporting,Albert Cahalan,1759,1101643200
improvement-suggestion,Sven Neumann,83,1101643200
bug-reporting,Cam Hyde,3870,1101643200
bug-reporting,Leszek Koltunski,3871,1101643200
bug-reporting,paul,154,1101729600
bug-reporting,Ture Pålsson,3872,1101729600
improvement-suggestion,Jakub Steiner,244,1101729600
bug-reporting,Krzysztof,3873,1101729600
improvement-suggestion,axel schwarz,3874,1101816000
bug-reporting,Ville Pätsi,2271,1101816000
bug-reporting,Roxana Chernogolova aka mavka,3231,1101816000
bug-reporting,Roxana Chernogolova aka mavka,3231,1101816000
bug-reporting,Albert Cahalan,1759,1101902400
bug-reporting,Young-Ho Cha,3875,1101902400
bug-reporting,Bill Wallace,3876,1101902400
bug-reporting,Roxana Chernogolova aka mavka,3231,1101902400
bug-reporting,pepster,3288,1101902400
bug-reporting,George Redan,3877,1101902400
bug-reporting,Albert Cahalan,1759,1101988800
bug-reporting,Albert Cahalan,1759,1101988800
bug-reporting,Cai Qian,1131,1101988800
bug-reporting,Albert Cahalan,1759,1101988800
improvement-suggestion,Kevin Ar18,3055,1102075200
bug-reporting,João S. O. Bueno,148,1102075200
improvement-suggestion,antihcl,3878,1102161600
improvement-suggestion,Róman Joost,923,1102161600
improvement-suggestion,Frederic Leroy,3879,1102161600
bug-reporting,pepster,3288,1102161600
bug-reporting,Patrick Weber,3880,1102161600
bug-reporting,Matt T. Proud,3881,1102248000
bug-reporting,Phil Jessen,3882,1102248000
improvement-suggestion,João S. O. Bueno,148,1102248000
bug-reporting,Aleksandar Vasilev,3883,1102334400
bug-reporting,k_b0000,3383,1102334400
bug-reporting,k_b0000,3383,1102334400
bug-reporting,k_b0000,3383,1102334400
bug-reporting,k_b0000,3383,1102334400
bug-reporting,popolon,806,1102334400
improvement-suggestion,k_b0000,3383,1102334400
improvement-suggestion,Albert Cahalan,1759,1102334400
bug-reporting,k_b0000,3383,1102507200
bug-reporting,Burton,3884,1102593600
bug-reporting,proteus,3885,1102593600
improvement-suggestion,Bojan,3886,1102593600
improvement-suggestion,Bojan,3886,1102593600
bug-reporting,Ari Pollak,931,1102680000
bug-reporting,Egmont Koblinger,3887,1102680000
bug-reporting,weskaggs,1704,1102766400
improvement-suggestion,Kevin Cozens,81,1102766400
improvement-suggestion,Adam D. Moss,3283,1102852800
bug-reporting,weskaggs,1704,1102852800
bug-reporting,Adam D. Moss,3283,1102939200
improvement-suggestion,João S. O. Bueno,148,1102939200
bug-reporting,Stefan Weißenfels,3888,1102939200
bug-reporting,Michael Schumacher,34,1102939200
improvement-suggestion,widyachacra,3889,1103025600
bug-reporting,Thorsten,3890,1103025600
bug-reporting,G. de Sercey,2971,1103025600
bug-reporting,G. de Sercey,2971,1103025600
bug-reporting,Pascal Lachat,3545,1103025600
bug-reporting,Bill Blattner,3891,1103112000
bug-reporting,jozsef mak,3892,1103112000
bug-reporting,João S. O. Bueno,148,1103198400
bug-reporting,Pasi Savolainen,3360,1103198400
bug-reporting,João S. O. Bueno,148,1103198400
bug-reporting,Roxana Chernogolova aka mavka,3231,1103198400
bug-reporting,Mattias Hultgren,3857,1103198400
bug-reporting,Daniel Luria,3893,1103198400
bug-reporting,Reynante M. Martinez,3894,1103284800
bug-reporting,Simon Budig,52,1103284800
bug-reporting,Michael Schumacher,34,1103284800
bug-reporting,Michael Schumacher,34,1103284800
bug-reporting,Derick Eisenhardt,3895,1103284800
bug-reporting,Andrew,344,1103284800
bug-reporting,João S. O. Bueno,148,1103284800
bug-reporting,Ari Pollak,931,1103371200
bug-reporting,Mikko Paananen,3442,1103371200
bug-reporting,Alexandra,3896,1103371200
bug-reporting,Alexandra,3896,1103371200
bug-reporting,coG,3897,1103371200
improvement-suggestion,Gezim Hoxha,3854,1103457600
bug-reporting,Yeti,1316,1103457600
bug-reporting,Tom Williams,3432,1103457600
bug-reporting,Yeti,1316,1103457600
improvement-suggestion,Jörg Walter,3898,1103544000
bug-reporting,Karl Murphy,3899,1103544000
bug-reporting,Hugo Duarte,3900,1103544000
improvement-suggestion,Dan,2778,1103544000
bug-reporting,Yuheng Xie,3339,1103544000
improvement-suggestion,Robert,3137,1103544000
bug-reporting,Martin Stigge,3901,1103544000
bug-reporting,weskaggs,1704,1103544000
bug-reporting,stefan unmuessig,3902,1103544000
bug-reporting,chachi-gimp.org,3903,1103544000
bug-reporting,Neil Henderson,3904,1103630400
bug-reporting,Adrian Bunk,2675,1103630400
bug-reporting,Alexei Masterov,3905,1103630400
bug-reporting,sergio conde,3906,1103630400
bug-reporting,João S. O. Bueno,148,1103630400
bug-reporting,Hugo Chouinard,3907,1103630400
bug-reporting,CrankManiac,3908,1103716800
bug-reporting,Jorrit Linnert,3909,1103716800
bug-reporting,Jorrit Linnert,3909,1103716800
improvement-suggestion,Pavel Antokolsky aka Zigmar,3910,1103716800
bug-reporting,James Richard Tyrer,3911,1103803200
improvement-suggestion,Dave Neary,693,1103803200
improvement-suggestion,Marc 'BlackJack' Rintsch,3912,1103803200
bug-reporting,Mike Hardin,3913,1103803200
improvement-suggestion,Daniel Llano,3914,1103889600
bug-reporting,Maurits Rijk,2744,1103889600
bug-reporting,Roxana Chernogolova aka mavka,3231,1103889600
bug-reporting,spamtimon,3915,1103889600
bug-reporting,owhite,3916,1103889600
bug-reporting,Vitriol,3917,1103976000
bug-reporting,Vitriol,3917,1103976000
bug-reporting,Michael Dawson,3918,1104062400
bug-reporting,James,1732,1104062400
improvement-suggestion,Shannon Matteson,3919,1104062400
improvement-suggestion,Shannon Matteson,3919,1104062400
improvement-suggestion,Shannon Matteson,3919,1104062400
improvement-suggestion,Gezim Hoxha,3854,1104062400
bug-reporting,Pavel Antokolsky aka Zigmar,3910,1104062400
improvement-suggestion,weskaggs,1704,1104062400
bug-reporting,Bill McDavid,3920,1104148800
bug-reporting,Rich,3921,1104235200
bug-reporting,gimp_bugzilla,3414,1104235200
improvement-suggestion,gimp_bugzilla,3414,1104235200
improvement-suggestion,gimp_bugzilla,3414,1104235200
bug-reporting,weskaggs,1704,1104235200
bug-reporting,Joonas Paalasmaa,3302,1104235200
bug-reporting,Berend Veldkamp,3922,1104321600
bug-reporting,frans v C,3923,1104321600
bug-reporting,David Hofstee,3924,1104321600
bug-reporting,popolon,806,1104408000
bug-reporting,Keith Brown,3925,1104408000
bug-reporting,Marcin Orlowski,2662,1104408000
improvement-suggestion,Marcin Orlowski,2662,1104408000
bug-reporting,blendman,3926,1104408000
bug-reporting,leandro,3927,1104408000
bug-reporting,Mike ONeil,3928,1104408000
bug-reporting,Stig E Sandø,3929,1104408000
